species,year_cent,estimate,lower.HPD,upper.HPD,year
boltenia_echinata,11.556315715121777,0.0017529280894245617,1.421812517933695e-4,0.007585733229770028,2014.0904522613066
boltenia_echinata,11.76737099150369,0.0017505928403441185,1.4098774752307688e-4,0.007571716893642117,2014.3015075376884
boltenia_echinata,11.978426267885595,0.0017483423035894769,4.2118486885450894e-5,0.007464090249096337,2014.5125628140704
boltenia_echinata,12.189481544267508,0.001746162332549706,8.114680097516317e-5,0.0074871820165346116,2014.7236180904522
boltenia_echinata,12.400536820649414,0.0017419060885946898,6.127206830824818e-5,0.007461445875858599,2014.9346733668342
boltenia_echinata,12.611592097031327,0.0017375423921002675,8.060424031139915e-5,0.007465021865085239,2015.145728643216
boltenia_echinata,12.822647373413233,0.0017310176889859372,8.033435422184128e-5,0.007458802369776307,2015.356783919598
boltenia_echinata,13.033702649795146,0.001726865896794725,9.92201243600805e-5,0.007468278131196528,2015.56783919598
boltenia_echinata,13.244757926177051,0.0017226688634527664,9.8801792472741e-5,0.007456159730602546,2015.7788944723618
boltenia_echinata,13.455813202558964,0.0017196948851213047,9.838539304199726e-5,0.0074548387360292194,2015.9899497487438
boltenia_echinata,13.66686847894087,0.001714812066599783,1.0852449949348265e-4,0.007456558405616711,2016.2010050251256
boltenia_echinata,13.877923755322783,0.0017130236727737884,7.738771513816919e-5,0.007413820328567903,2016.4120603015076
boltenia_echinata,14.088979031704696,0.0017091624736803035,7.87343587297061e-5,0.007399417806151304,2016.6231155778894
boltenia_echinata,14.300034308086602,0.0017050482695631585,7.616180331722922e-5,0.0073852764285532715,2016.8341708542714
boltenia_echinata,14.511089584468515,0.0017020734044364753,7.555625753142276e-5,0.007371907327537234,2017.0452261306532
boltenia_echinata,14.72214486085042,0.0016994473591646075,7.49555993491747e-5,0.007361047799129903,2017.2562814070352
boltenia_echinata,14.933200137232333,0.0016978364417221466,7.43597897876918e-5,0.007355691665632105,2017.467336683417
boltenia_echinata,15.144255413614239,0.0016919406117359911,5.618609929806498e-5,0.007331939608579208,2017.678391959799
boltenia_echinata,15.355310689996152,0.001688420661678062,7.318256208838181e-5,0.00734499096179265,2017.889447236181
boltenia_echinata,15.566365966378058,0.0016837194700637364,9.432562287242007e-5,0.007345029044612313,2018.1005025125628
boltenia_echinata,15.77742124275997,0.0016806344878768698,9.392986549580544e-5,0.007334305658468713,2018.3115577889448
boltenia_echinata,15.988476519141877,0.0016765721317879066,3.8779915250741314e-5,0.007278973670539651,2018.5226130653266
boltenia_echinata,16.19953179552379,0.001673136786575586,3.861224187007871e-5,0.007277103746984974,2018.7336683417086
boltenia_echinata,16.410587071905695,0.0016694013616382164,5.39911815788245e-5,0.007292827451828049,2018.9447236180904
boltenia_echinata,16.621642348287608,0.0016635115745676622,3.8279223243964585e-5,0.007280359399406182,2019.1557788944724
boltenia_echinata,16.832697624669514,0.0016603243420319602,3.8113870559407046e-5,0.007267909337577527,2019.3668341708542
boltenia_echinata,17.043752901051427,0.0016557913767690584,9.159326929914966e-5,0.007310172417460596,2019.5778894472362
boltenia_echinata,17.254808177433333,0.001650984553092144,7.487571211280009e-5,0.0072801027814245805,2019.788944723618
boltenia_echinata,17.465863453815246,0.0016490398949341322,9.08286491281292e-5,0.0072959981776187614,2020
botrylloides_sp,-24.534136546184754,6.770809645827302e-4,1.4397788901991505e-4,0.0017872005417804966,1978
botrylloides_sp,-24.323081269802845,6.890901543538037e-4,1.338306099279622e-4,0.001795324156889887,1978.211055276382
botrylloides_sp,-24.112025993420936,7.007383908821567e-4,1.3738949226392038e-4,0.0018136339706827918,1978.4221105527638
botrylloides_sp,-23.900970717039026,7.125594356412752e-4,1.410433306350606e-4,0.001836067976076284,1978.6331658291458
botrylloides_sp,-23.689915440657117,7.244066259775095e-4,1.4479462367847495e-4,0.0018597592711868587,1978.8442211055276
botrylloides_sp,-23.478860164275208,7.366158234128658e-4,1.4864593370679811e-4,0.0018848435518858356,1979.0552763819096
botrylloides_sp,-23.2678048878933,7.495656086057888e-4,1.6999837560732542e-4,0.0019248600254797804,1979.2663316582914
botrylloides_sp,-23.05674961151139,7.631981641837843e-4,1.743193987522763e-4,0.0019479530523374802,1979.4773869346734
botrylloides_sp,-22.84569433512948,7.766949278200854e-4,1.7886991047838378e-4,0.001972170274821852,1979.6884422110552
botrylloides_sp,-22.634639058747567,7.903734389606835e-4,1.881527356991904e-4,0.0020036560820038307,1979.8994974874372
botrylloides_sp,-22.42358378236566,8.038439443214481e-4,1.9544872579104015e-4,0.0020310313369591433,1980.110552763819
botrylloides_sp,-22.212528505983748,8.182608277264155e-4,1.9860190727157305e-4,0.002053601944649541,1980.321608040201
botrylloides_sp,-22.00147322960184,8.333454339362422e-4,2.063915914140212e-4,0.0020807927309910617,1980.532663316583
botrylloides_sp,-21.79041795321993,8.483845393158465e-4,2.120267934162201e-4,0.0021064705506215987,1980.7437185929648
botrylloides_sp,-21.57936267683802,8.635197650247756e-4,2.1794866301787423e-4,0.0021343311825854742,1980.9547738693468
botrylloides_sp,-21.36830740045611,8.783062954308232e-4,2.2963783374203934e-4,0.0021647780749037794,1981.1658291457286
botrylloides_sp,-21.1572521240742,8.937071789726498e-4,2.27334635717585e-4,0.002184963251066765,1981.3768844221106
botrylloides_sp,-20.946196847692292,9.09789448906787e-4,2.335612253282338e-4,0.00221228499172333,1981.5879396984924
botrylloides_sp,-20.735141571310383,9.255778379404665e-4,2.3993141587600402e-4,0.002239967494720407,1981.7989949748744
botrylloides_sp,-20.524086294928473,9.41661483316274e-4,2.578321667976233e-4,0.0022772196334353107,1982.0100502512562
botrylloides_sp,-20.313031018546564,9.573103580623382e-4,2.651078559760656e-4,0.002308047519844307,1982.2211055276382
botrylloides_sp,-20.101975742164655,9.740084092746937e-4,2.7129606593367364e-4,0.0023365103311616935,1982.43216080402
botrylloides_sp,-19.890920465782745,9.906866323683293e-4,2.640079677862375e-4,0.00235441751928384,1982.643216080402
botrylloides_sp,-19.679865189400836,0.0010091225030813,2.7040667980031993e-4,0.002384879844974221,1982.854271356784
botrylloides_sp,-19.468809913018926,0.0010266503129181621,2.7622926531076914e-4,0.0024126108581220824,1983.0653266331658
botrylloides_sp,-19.257754636637017,0.0010442010608792767,2.8368620924448275e-4,0.0024442576424963704,1983.2763819095478
botrylloides_sp,-19.046699360255104,0.0010622615715742707,2.8392142909974415e-4,0.0024690792935175773,1983.4874371859296
botrylloides_sp,-18.8356440838732,0.0010809531364675403,2.9169813785732566e-4,0.002501087585333662,1983.6984924623116
botrylloides_sp,-18.624588807491286,0.001100217731733815,2.994889070065803e-4,0.0025355459025092845,1983.9095477386934
botrylloides_sp,-18.41353353110938,0.001120377517073676,3.1228722875786515e-4,0.0025735140502611553,1984.1206030150754
botrylloides_sp,-18.202478254727467,0.0011396661527002454,3.198876737029691e-4,0.002605983811880123,1984.3316582914572
botrylloides_sp,-17.991422978345557,0.001160475828893768,3.2353311109965e-4,0.002634939747630183,1984.5427135678392
botrylloides_sp,-17.780367701963648,0.0011815492279721174,3.31965906766163e-4,0.0026691362144009466,1984.7537688442212
botrylloides_sp,-17.56931242558174,0.0012025758929264307,3.4061651217938996e-4,0.002707058491256135,1984.964824120603
botrylloides_sp,-17.35825714919983,0.0012237515289727381,3.603002760247554e-4,0.0027570747083143768,1985.175879396985
botrylloides_sp,-17.14720187281792,0.0012445304322552964,3.778407676215264e-4,0.002798438671916883,1985.3869346733668
botrylloides_sp,-16.93614659643601,0.001266529585275523,3.883174826087198e-4,0.002836847643712069,1985.5979899497488
botrylloides_sp,-16.7250913200541,0.0012891197751410438,3.990781430430062e-4,0.002875332007563597,1985.8090452261306
botrylloides_sp,-16.514036043672192,0.0013113593032073913,4.337542468528993e-4,0.00293895222506471,1986.0201005025126
botrylloides_sp,-16.302980767290283,0.0013343072234753078,0.00043847045192451853,0.0029676155825678605,1986.2311557788944
botrylloides_sp,-16.091925490908373,0.0013576600698350489,4.386374846574398e-4,0.0029969489529274506,1986.4422110552764
botrylloides_sp,-15.880870214526464,0.0013814535564579055,4.4511013299331284e-4,0.003035911850835389,1986.6532663316582
botrylloides_sp,-15.669814938144553,0.0014054378876649002,4.733214476074744e-4,0.0030928533846281774,1986.8643216080402
botrylloides_sp,-15.458759661762643,0.0014310842663807417,4.91504597034921e-4,0.003139977616620093,1987.0753768844222
botrylloides_sp,-15.247704385380734,0.0014568629266620073,5.016170319993769e-4,0.0031825284046896715,1987.286432160804
botrylloides_sp,-15.036649108998825,0.0014830818916504425,4.963068505589541e-4,0.003205950121069833,1987.497487437186
botrylloides_sp,-14.825593832616915,0.001509374619544624,5.099762705357817e-4,0.0032500022054117827,1987.7085427135678
botrylloides_sp,-14.614538556235006,0.001536667700702423,5.236071522444834e-4,0.0032952236973090724,1987.9195979899498
botrylloides_sp,-14.403483279853097,0.0015642275489868838,5.353957052617792e-4,0.003341328319234736,1988.1306532663316
botrylloides_sp,-14.192428003471187,0.0015916586914285873,5.621189579853077e-4,0.003401743335152885,1988.3417085427136
botrylloides_sp,-13.981372727089278,0.0016183512533562293,5.627481808207445e-4,0.0034368780141529657,1988.5527638190954
botrylloides_sp,-13.770317450707367,0.0016476505679174037,5.769421092955888e-4,0.003486247833543012,1988.7638190954774
botrylloides_sp,-13.559262174325458,0.001677335708002616,5.91492376659144e-4,0.0035363669206148907,1988.9748743718592
botrylloides_sp,-13.348206897943548,0.0017073137684673657,6.064076306768697e-4,0.0035872467396526383,1989.1859296482412
botrylloides_sp,-13.137151621561639,0.0017381315914176301,6.293576759606309e-4,0.00364283260085852,1989.3969849246232
botrylloides_sp,-12.92609634517973,0.0017696953040901432,6.363215159525797e-4,0.0036863022546302264,1989.608040201005
botrylloides_sp,-12.71504106879782,0.0018007258091578332,6.534327498683451e-4,0.003735365342234541,1989.819095477387
botrylloides_sp,-12.50398579241591,0.00183306655579534,6.709186373215804e-4,0.003788662668236625,1990.0301507537688
botrylloides_sp,-12.292930516034001,0.0018647496436168857,6.893786197242834e-4,0.003841255631180381,1990.2412060301508
botrylloides_sp,-12.081875239652092,0.0018969319811243533,7.04073308189678e-4,0.0038939816193134125,1990.4522613065326
botrylloides_sp,-11.870819963270181,0.0019302213253117031,7.016823850252309e-4,0.003926601019900848,1990.6633165829146
botrylloides_sp,-11.659764686888272,0.001964901650792699,7.384126271066174e-4,0.004002343337522335,1990.8743718592964
botrylloides_sp,-11.448709410506362,0.0020013651722678135,8.003462357883706e-4,0.0040988121973487114,1991.0854271356784
botrylloides_sp,-11.237654134124453,0.00203605406199646,8.078450298990157e-4,0.004140573603413859,1991.2964824120604
botrylloides_sp,-11.026598857742544,0.0020704730034134776,8.28510664501097e-4,0.00419091149549487,1991.5075376884422
botrylloides_sp,-10.815543581360634,0.0021077314099009893,8.467107080263394e-4,0.004244825549131169,1991.7185929648242
botrylloides_sp,-10.604488304978725,0.0021456652711015264,8.694387394245681e-4,0.004299821691431851,1991.929648241206
botrylloides_sp,-10.393433028596816,0.0021848709755314813,8.927587692441068e-4,0.00436132550668579,1992.140703517588
botrylloides_sp,-10.182377752214906,0.0022255389810466857,9.159144826730962e-4,0.004421317497772914,1992.3517587939698
botrylloides_sp,-9.971322475832995,0.0022664823225639107,9.657687532008942e-4,0.004510287154302563,1992.5628140703518
botrylloides_sp,-9.760267199451086,0.002307426449651459,9.646762326804807e-4,0.004547034021046958,1992.7738693467336
botrylloides_sp,-9.549211923069176,0.0023483181518367917,9.979432747197862e-4,0.004618106945811239,1992.9849246231156
botrylloides_sp,-9.338156646687267,0.0023885191911017043,0.001036339143078328,0.00470273018114898,1993.1959798994974
botrylloides_sp,-9.127101370305358,0.002432434839468389,0.001073490504921634,0.004782856675762611,1993.4070351758794
botrylloides_sp,-8.916046093923448,0.002476269337514975,0.0010198935831991656,0.00476720929620894,1993.6180904522614
botrylloides_sp,-8.704990817541539,0.00252035234501538,0.0010277729076059465,0.004811678000267735,1993.8291457286432
botrylloides_sp,-8.49393554115963,0.0025635742301750746,0.0011120960985379542,0.0049297444973237636,1994.0402010050252
botrylloides_sp,-8.28288026477772,0.0026099347117089344,0.0010891560760255378,0.004956041891408815,1994.251256281407
botrylloides_sp,-8.07182498839581,0.002653696017091323,0.0011142562516187437,0.00502024496851035,1994.462311557789
botrylloides_sp,-7.8607697120139015,0.002701538287046005,0.0011468176233095935,0.005092519381730275,1994.6733668341708
botrylloides_sp,-7.649714435631992,0.002750273494323759,0.0011491060129626815,0.005136794312872473,1994.8844221105528
botrylloides_sp,-7.438659159250083,0.0027986666005877002,0.0012075048406218637,0.0052190459147374016,1995.0954773869346
botrylloides_sp,-7.2276038828681735,0.0028476498725428312,0.0012383002075431844,0.005293482167075535,1995.3065326633166
botrylloides_sp,-7.0165486064862606,0.0028989363414974913,0.001264608586479829,0.005356045726949365,1995.5175879396984
botrylloides_sp,-6.805493330104351,0.002947749030173894,0.0012970020911149567,0.005432675609814518,1995.7286432160804
botrylloides_sp,-6.594438053722442,0.0030018926465178557,0.001333257314733799,0.005526126916164782,1995.9396984924624
botrylloides_sp,-6.3833827773405325,0.0030555011771205643,0.0013584064416910133,0.005585103778114291,1996.1507537688442
botrylloides_sp,-6.172327500958623,0.0031103108419742696,0.001390158414425591,0.005665773084454274,1996.3618090452262
botrylloides_sp,-5.961272224576714,0.003163665335907777,0.0014345396816059738,0.005750941739634189,1996.572864321608
botrylloides_sp,-5.7502169481948044,0.0032207169962384843,0.0014558371587167238,0.0058127069478902706,1996.78391959799
botrylloides_sp,-5.539161671812895,0.0032776808010681283,0.0015056573920078796,0.005915116945368663,1996.9949748743718
botrylloides_sp,-5.328106395430986,0.0033363673138914886,0.0015456394561230188,0.006000737185299349,1997.2060301507538
botrylloides_sp,-5.117051119049076,0.003390391782935236,0.0015905059761390542,0.006096069851513701,1997.4170854271356
botrylloides_sp,-4.905995842667167,0.0034512759433406835,0.0016298446737334337,0.006186789060853662,1997.6281407035176
botrylloides_sp,-4.694940566285258,0.003510614484560727,0.0016581567775893603,0.006270112949900684,1997.8391959798994
botrylloides_sp,-4.483885289903348,0.003570474453736472,0.0016985285021021363,0.006356243078586226,1998.0502512562814
botrylloides_sp,-4.272830013521439,0.0036328806377389604,0.0018434177238726354,0.006557680399584814,1998.2613065326634
botrylloides_sp,-4.06177473713953,0.003694379899431887,0.0018981676792553357,0.0066564890998190365,1998.4723618090452
botrylloides_sp,-3.8507194607576203,0.003760872295715289,0.001968380371237348,0.006783284640060973,1998.6834170854272
botrylloides_sp,-3.639664184375711,0.0038285779163584497,0.0019945090602346916,0.006856843985969064,1998.894472361809
botrylloides_sp,-3.4286089079938016,0.0039002306931224633,0.0020444184649928304,0.006967304146332633,1999.105527638191
botrylloides_sp,-3.2175536316118887,0.003965767588389863,0.002104636061353608,0.007089466862347641,1999.3165829145728
botrylloides_sp,-3.0064983552299793,0.004035467736977516,0.0021055582648120685,0.007149478058968947,1999.5276381909548
botrylloides_sp,-2.79544307884807,0.004108372142480594,0.002194830490199246,0.00727290901104223,1999.7386934673366
botrylloides_sp,-2.5843878024661606,0.004184777657954197,0.002244582444630056,0.0073839734235428955,1999.9497487437186
botrylloides_sp,-2.3733325260842513,0.004258679035586942,0.0023123949979018473,0.007512620919519027,2000.1608040201006
botrylloides_sp,-2.162277249702342,0.004332790179811903,0.0023456581811068366,0.007598377921070199,2000.3718592964824
